True Energy Output [Wh],Predicted Energy Output [Wh]
0.0,0.0005391812280779174
0.6850597609561754,0.6867616769437179
0.0,0.0005261751814890081
0.21812749003984064,0.21866106859577167
0.0,0.0006028405357793032
0.7364541832669323,0.7376454481365344
0.0,0.0003601107002819126
0.7774900398406375,0.7783115588909975
0.0,0.0004337903401304133
0.022310756972111555,0.022826455096158826
0.0,2.8547167833792297e-05
0.017928286852589643,0.018061053267260707
0.0,-0.0007773560646837929
0.0,0.0005001813949307987
0.0,0.00029523721381535806
0.7059760956175299,0.7047587164811075
0.0,0.0006361786045691598
0.024701195219123506,0.02570308644358482
0.02250996015936255,0.023098822777224248
0.0,0.00010810024054974665
0.0,0.00019173449974491108
0.0,2.20618967204933e-05
0.35756972111553786,0.35832472154268286
0.0,0.0011368670446268436
0.6354581673306773,0.6364096540644362
0.0,0.0006443708420642569
0.43346613545816737,0.4345290085861823
0.0,0.0009204395670830978
0.15219123505976095,0.15269523779920996
0.0,0.00028657222475672595
0.0,0.0005914744742541722
0.4675298804780877,0.4683588864197233
0.0,2.9780073196844503e-05
0.05657370517928287,0.05759059003044242
0.02968127490039841,0.03041709279144572
0.005577689243027889,0.005870118812186631
0.0,0.00045015151586938473
0.0,0.00022811188179466813
0.0,0.00031010790943741817
0.6268924302788845,0.627669692746375
0.008964143426294821,0.009530188396743189
0.0,0.00043433687720140224
0.0,-0.00013165054657909847
0.0,0.00014417774307018405
0.21792828685258964,0.2186491522171064
0.0,0.00025000097627816964
0.0,-0.0003707214005933823
0.0,-8.222100959615064e-05
0.00398406374501992,0.00425931389611095
0.7247011952191236,0.725812432686181
0.19501992031872512,0.19529780875522035
0.40936254980079684,0.41027756620781647
0.0,0.0006323950276029833
0.0,0.0003421673219468069
0.21772908366533866,0.21821335683428184
0.04282868525896415,0.042821560786084234
0.0,0.000318586900328266
0.0,0.0005848468067897739
0.03306772908366534,0.03404760824844533
0.0,0.000356744917067886
0.026892430278884463,0.027446925090148733
0.6760956175298805,0.6765163652427937
0.04940239043824701,0.050414301040770826
0.0,0.00029304263379725803
0.08067729083665338,0.08080501212877794
0.0,0.000309622403576848
0.02808764940239044,0.028410611884158776
0.0,0.0002411776940266508
0.004382470119521913,0.005778607124948931
0.008167330677290837,0.008923942745652946
0.7673306772908367,0.7680789718668379
0.39223107569721116,0.3929941789788795
0.00039840637450199205,0.0007876141193327024
0.0,0.0005851827444959823
0.0,0.0013567216984177732
0.0,0.0008057816573125431
0.07729083665338646,0.07721152464183556
0.6657370517928287,0.6661044248434207
0.27749003984063747,0.27787959611196794
0.20398406374501993,0.20450963028527186
0.0,0.0008274064334176656
0.0,0.0003161381858683976
0.6181274900398407,0.6192450834329286
0.0,6.165547485531553e-05
0.0,0.0004416281095959429
0.0,-0.0012057199115575734
0.0,8.051830242755686e-05
0.0,-0.0005050150314220847
0.0,0.0004764468150704748
0.0,0.00039589675224166454
0.0,0.0004978199240441294
0.0,0.00019382486259078568
0.0,0.00020680205488127212
0.0,0.0005117216791264423
0.03665338645418327,0.03695382935126157
0.0,0.0002045941958197517
0.0013944223107569722,0.0044572455184436754
0.006573705179282869,0.007677777792875151
0.33306772908366533,0.33385252985619457
0.6745019920318726,0.6758214716416417
0.030079681274900398,0.03053338533197747
0.02151394422310757,0.0213972382048368
0.0,0.0010650959338967536
0.41752988047808764,0.4187022459115232
0.4593625498007968,0.4604544697980982
0.05876494023904383,0.05924663584113804
0.48167330677290837,0.4824300418402479
0.7585657370517929,0.759794830978318
0.0,0.00045027620140769553
0.6264940239043825,0.6271834210477851
0.02350597609561753,0.024055111099312854
0.0,0.0005297420292415533
0.5288844621513944,0.529681062158748
0.0,0.0008128225306148207
0.13366533864541832,0.13417368074691427
0.3958167330677291,0.3967488681188401
0.0,-0.0017815784498592946
0.08984063745019921,0.09037232210770313
0.07430278884462152,0.0749124334021159
0.8179282868525897,0.8191423647448415
0.0,0.00024530677286616065
0.00597609561752988,0.00651739665749379
0.02908366533864542,0.029806615140030968
0.0,0.00030813867471962686
0.04920318725099602,0.0500480046812502
0.6452191235059761,0.6461248707444693
0.0,3.9749244271580775e-05
0.0,-9.754523590199682e-06
0.05039840637450199,0.05098880269852962
0.0,0.00034103960195286387
0.0,-0.0014050654122423345
0.0,0.0005171605106875643
0.022908366533864542,0.023488009340377036
0.0,-0.00017081289551101886
0.4910358565737052,0.4921834391315098
0.06414342629482071,0.06522212181970616
0.03286852589641434,0.032218048193105364
0.48804780876494025,0.488864952313184
0.2908366533864542,0.29134941519185076
0.0,9.159686361870367e-05
0.1362549800796813,0.13648208608640072
0.0,0.0005118001096383051
0.23784860557768925,0.23817277012529103
0.0,0.00016368680826772675
0.15617529880478087,0.1563569431406588
0.0,0.0005197588249977181
0.46334661354581674,0.46402649636579146
0.043824701195219126,0.044574243426709126
0.3169322709163347,0.31782278655812185
0.0,0.0005073772637065599
0.0,0.0004427619747737199
0.3914342629482072,0.3926391681921551
0.004780876494023905,0.004977659040623084
0.0,0.00029454910370341203
0.48266932270916335,0.4835697139995931
0.7151394422310757,0.7162576938098426
0.0,0.00023283122028361358
0.10239043824701195,0.10283417846002268
0.4420318725099602,0.4427460373557453
0.3920318725099602,0.39257720442162475
0.6651394422310757,0.665804316239587
0.0,0.0003765851472747883
0.05876494023904383,0.05942722581034465
0.0,0.0004692978120282576
0.0,0.0004143931441077664
0.0,0.0002781129765785373
0.5541832669322709,0.555059879742638
0.0,0.0006396556889207705
0.0,0.0004518694794850009
0.31314741035856575,0.313598059429056
0.0,0.00037175230725289277
0.6886454183266932,0.6894899554627312
0.5127490039840638,0.5133133482418752
0.0,0.0003741826468021403
0.0,0.00038214801712971314
0.0023904382470119525,0.0027301691615890245
0.0,0.0007856015784159509
0.02410358565737052,0.02448510925463887
0.16254980079681275,0.16285157403572909
0.0,-0.0005733741992428043
0.3960159362549801,0.39681361223391903
0.0,0.000797130996752049
0.0,0.0016977955470663109
0.0,0.001290434101850535
0.04621513944223108,0.04671163745139234
0.8659362549800798,0.8670083431913345
0.6221115537848606,0.6230581703648341
0.0,0.00034061605581398036
0.0,0.0006915126235824132
0.36175298804780875,0.3621788185215749
0.0,0.001461908596947642
0.2940239043824701,0.2943716947071815
0.0,0.0005430273272363784
0.0041832669322709164,0.004662805724666208
0.0,0.0002081129905618373
0.06374501992031872,0.06451421204599633
0.0,0.00018502121533159333
0.0,0.00033138048078537596
0.0,0.0018362026476284599
0.0,0.0004151808813965263
0.0,0.0012672097870904397
0.0,0.0006930361373032601
0.02111553784860558,0.021599379164265742
0.3143426294820717,0.3146106550279297
0.0,6.493752246022888e-05
0.0,0.000512768621129922
0.0,0.0012284643007281493
0.0,0.0002944152840401171
0.0,0.0017585446952124162
0.0,0.0004246418756727044
0.2976095617529881,0.29838076374821815
0.2844621513944223,0.2850913594903444
0.0,0.00025056541071710736
0.5892430278884463,0.58997801012703
0.0,0.0003404754019098455
0.0,0.00046209696261650945
0.0,0.0003908469232522527
0.3237051792828685,0.32437855201171717
0.052191235059760956,0.052757856394325675
0.0,0.00046619906572470393
0.0,0.0005246550719105736
0.501792828685259,0.502351645563329
0.0,0.0007087622977047237
0.0,0.000321232250314496
0.0,0.0004746912064964026
0.0,0.00038605119802676
0.2760956175298805,0.2766347180214363
0.01155378486055777,0.012493620313773268
0.18844621513944224,0.18905018987306454
0.0,0.0001493380222410967
0.01593625498007968,0.015528082269763543
0.0,0.000638178206002149
0.0,0.00039085330571581034
0.07729083665338646,0.07778370675499025
0.0,0.00034103960195286387
0.0,0.0008860696413120484
0.04143426294820717,0.041699105542508164
0.10318725099601594,0.10323485680668149
0.7243027888446215,0.725098640485415
0.08227091633466135,0.08271328251219157
0.0,0.0005671384739791008
0.04462151394422311,0.04506599456107707
0.0,0.00018730906479336173
0.0,0.0003767336586411041
0.0,0.00018641530587504285
0.2105577689243028,0.21080127849480912
0.4452191235059761,0.4459259015538544
0.0,9.131171709364505e-06
0.00398406374501992,0.0052689982527610035
0.0,0.0005817501278204684
0.01613545816733068,0.016878687714576096
0.0,0.0006436122004792044
0.007768924302788845,0.008748626924597713
0.11135458167330678,0.1118722010954834
0.015139442231075698,0.01619251249823833
0.01553784860557769,0.016478196841065773
0.0,0.000571482016853142
0.08306772908366535,0.0828494091455722
0.6627490039840638,0.6635910241388818
0.0,0.00032355685037349646
0.0,0.0002537664522573313
0.0,0.00029690720007058413
0.0,0.00037393599330415306
0.0,0.0013221942381204665
0.011752988047808765,0.012193671388712968
0.0,0.0003539358021760197
0.0,0.0011318132912629397
0.007768924302788845,0.009044416235393149
0.0,0.0003399072028643646
0.6595617529880479,0.6603156553052134
0.036254980079681275,0.03711195449120813
0.0041832669322709164,0.004669567973298039
0.0,0.0013626256901412281
0.006573705179282869,0.007186992387584079
0.10936254980079682,0.10963355423512883
0.0,0.0005180976275414029
0.0,0.00034563700157363986
0.0,0.00042006680958744935
0.3834661354581673,0.38422619508392014
0.0,0.0003928994924758955
0.012749003984063745,0.013089614045237646
0.0,-0.00013037479721692002
0.0,0.0004518694794850009
0.07788844621513945,0.07807482918906566
0.09701195219123507,0.09740683807683786
0.5611553784860558,0.5620561667935045
0.0,0.0002718355683401785
0.3406374501992032,0.34139084609427206
0.0,0.0029186625464681093
0.01055776892430279,0.011095348554703233
0.7115537848605578,0.7124679797968732
0.38745019920318724,0.3882473004055081
0.8426294820717132,0.8438446413717597
0.0,0.0003902202211202299
0.0,0.000278855029451075
0.24203187250996017,0.24230825659596117
0.0,0.0003606642365702739
0.399601593625498,0.4003579173439887
0.0,0.0008454203000254623
0.0,0.00033646872902171054
0.0,0.00010572796089974856
0.0,0.0005638244558119343
0.4296812749003984,0.4306438269344122
0.027689243027888447,0.02723947581221936
0.0,0.0001712153574005837
0.018127490039840637,0.018407253561169734
0.0,0.0013603123054708455
0.046812749003984064,0.046979548096168444
0.03107569721115538,0.03310875072137914
0.0,0.00046458271114507843
0.0,0.00029924402785924675
0.08844621513944223,0.08886989623379343
0.8089641434262949,0.809710783746248
0.07749003984063746,0.07785495776749801
0.0,0.00040175004058512487
0.10438247011952191,0.10485147973355652
0.0,0.0007095944407851662
0.0,0.0008686183890332377
0.0,0.0006334467526376009
0.250996015936255,0.2517412863722128
0.23266932270916335,0.23301892203939117
0.0,0.00026439240197961844
0.300597609561753,0.30144007828037983
0.0,0.00029077460367510355
0.0,0.0003036354945642472
0.0,5.874080315437791e-06
0.0,0.0009888241772199047
0.0,0.00014022843147876163
0.015139442231075698,0.014931436900590123
0.0,0.00027317227883355555
0.0,0.00015071362435209457
0.0,-8.250165312262414e-05
0.0,0.0005689113047158689
0.028286852589641434,0.027504954087333888
0.020318725099601594,0.02090978659071291
0.0,0.0005541614963102681
0.0,0.000302177841236706
0.29601593625498007,0.29655081699283153
0.0,0.00046304820731513097
0.6386454183266933,0.6395809552888188
0.0,-4.1495815428227445e-07
0.16135458167330677,0.1623656845918215
0.0,0.00011102064997475791
0.5952191235059762,0.59612410691618
0.0023904382470119525,0.00366585637051825
0.800796812749004,0.802067286980306
0.0,0.0009588348914705835
0.03326693227091634,0.03451929469465126
0.06115537848605578,0.0616547169101887
0.036254980079681275,0.03647006731379143
0.0,0.00038725726787736114
0.0,0.0008571658123187609
0.0,0.00048593527789525526
0.21633466135458168,0.21693045875641953
0.0,0.00013174197099380391
0.0,0.00013967018859747937
0.03964143426294821,0.04046970670711092
0.0,0.0008933938440588984
0.027290836653386455,0.028061355101097807
0.0,0.00016733716513378516
0.0,-0.0001440748059198249
0.045219123505976094,0.04540242956273527
0.05776892430278885,0.0579371968135341
0.0,0.0014916244557816594
0.0,0.00039757989592509313
0.035258964143426295,0.035414011633782244
0.0,-5.4236507642246856e-05
0.0,0.0006222582669642152
0.0,0.0002840496298105455
0.0,0.0011624031348232977
0.0041832669322709164,0.005045235531526304
0.7432270916334661,0.7443833238556812
0.0,0.0005399307717146029
0.01613545816733068,0.016946193366669804
0.021314741035856573,0.021413311621106768
0.0,0.0008673934401584871
0.1858565737051793,0.18648741050741685
0.0,0.00044707838592630833
0.0,-0.0003635583649007623
0.0,-0.0007216489749952149
0.05617529880478088,0.05666037566597609
0.0,0.00086748247399282
0.0,0.0003359720389514709
0.044820717131474105,0.044981431951490125
0.0,0.0001549132296154998
0.03127490039840638,0.03187361253513926
0.0,8.732012405271439e-05
0.009163346613545818,0.009634717494306111
0.0,0.0001762973339310414
0.7107569721115539,0.711493954407957
0.698804780876494,0.699559387878482
0.024501992031872512,0.02486262654722679
0.0,0.0006773788605390352
0.8424302788844622,0.8431306203552928
0.0,0.0003504765278727895
0.0,0.0006759954076044905
0.0,0.0001516743715952451
0.0,0.0002232453351614927
0.5934262948207172,0.5943319426756111
0.05617529880478088,0.05489520778044521
0.11314741035856574,0.11359569634861982
0.05418326693227092,0.052608855710476854
0.1557768924302789,0.15640441141124123
0.2203187250996016,0.22080874817697738
0.0,0.0002560891912385399
0.03247011952191235,0.03254471129645825
0.0,0.00023509231059781754
0.2768924302788845,0.27686706536911593
0.7693227091633467,0.7701165869166511
0.8233067729083665,0.8242475443010628
0.7119521912350598,0.7128191612569965
0.0,0.00039015546009196767
0.0,0.00035975514448577384
0.0,0.0005096564987404351
0.6318725099601594,0.632736688465871
0.31733067729083664,0.31731815731533386
0.0,0.00029851810530506784
0.0,0.00018314181364489923
0.0,0.0008594917097569654
0.0,0.0007290812692714588
0.0,0.0004514130859719079
0.03406374501992032,0.0343645228244141
0.007569721115537849,0.00744823340344114
0.0,0.00015434581732903796
0.37928286852589643,0.3797826590913245
0.0,0.00045546537018620326
0.0,0.0011368472975139543
0.0,0.0004963889630436591
0.0,0.00028129426362322185
0.0,0.00033987364855159186
0.0,0.000366309485957228
0.0015936254980079682,0.0017124374791374075
0.5434262948207171,0.544209642267125
0.0,-0.000792302165830816
0.10876494023904383,0.10926718487810533
0.11653386454183268,0.11670538031050004
0.0,7.46149533270013e-05
0.0,0.0016415464198980545
0.0,0.0002536593014293431
0.40756972111553785,0.408322696335462
0.11613545816733069,0.11675801643833589
0.31792828685258967,0.3186529010374055
0.05239043824701196,0.05320166068904564
0.054382470119521915,0.05487843317166036
0.06832669322709163,0.06857929039836186
0.011354581673306774,0.011969036661799465
0.06752988047808765,0.06906453030941156
0.0,-1.3933550568723252e-05
0.0051792828685258965,0.005365774354208652
0.06932270916334661,0.06979506286772474
0.0,0.00026143658646504697
0.024701195219123506,0.024792473447776242
0.15159362549800798,0.15192459741232212
0.0,0.0008460182926476878
0.0,0.0003497736457236944
0.05179282868525897,0.052412522729100186
0.0,0.00032696631941053766
0.0,0.0004876631471643633
0.3290836653386454,0.3302664956805426
0.0,0.0006388632861891175
0.0,0.0006570873733704463
0.7677290836653387,0.7684647596012595
0.0,0.0002592202527695042
0.006374501992031873,0.007362939447434214
0.0,-0.0005763985247966286
0.0,2.9536333300189677e-05
0.0,0.0009691501483105047
0.0,-0.0018375910867846068
0.0,0.0007584541839852632
0.8348605577689243,0.8363134312059914
0.0,0.00022875449749248933
0.0,0.0004319505609389762
0.0,0.0004973026207676923
0.29262948207171313,0.293364903576488
0.028685258964143426,0.02957868511584011
0.03884462151394422,0.03913655462975113
0.02968127490039841,0.02961022082250181
0.0199203187250996,0.020004587046034306
0.3043824701195219,0.30509472373089946
0.0,0.0008799425525984894
0.0,0.0010294885912434104
0.0,0.00029813346339335745
0.03047808764940239,0.03031421240465182
0.03266932270916335,0.03293796972256935
0.021314741035856573,0.022143797157831935
0.022709163346613548,0.021393400149479824
0.0,0.0004793879448980465
0.0,0.0006659436215831205
0.0,0.0002517959540142556
0.0,0.00040324318983453455
0.0,0.00048718492560836935
0.0402390438247012,0.040096256116879
0.05398406374501992,0.05424975671772192
0.0,0.00024766835356157535
0.006374501992031873,0.008433770616028013
0.0,0.00025528925247803036
0.0,6.097963771370396e-05
0.0,0.0005433199643041786
0.018924302788844622,0.019436467100525434
0.005378486055776893,0.006491853174116324
0.0,0.0002965218511850609
0.0,-0.0003865754605709426
0.0,0.000338759658935317
0.0,0.0003504765278727895
0.0,-0.0017526587342183708
0.05717131474103586,0.05773835941762345
0.22231075697211156,0.22092199336599833
0.0,-0.0010248753223999207
0.0,0.00048501626004940346
0.0,0.0005300945346757846
0.0,0.0010933628720066202
0.0,0.0003574105351117629
0.0,0.00031836629552017826
0.00398406374501992,0.004327401937356257
0.5300796812749005,0.5308232409524185
0.0,0.0004538957055079673
0.06434262948207171,0.06543134859266792
0.48804780876494025,0.4886462623330026
0.16215139442231077,0.16277236484710306
0.0,0.00010571524565378132
0.0,0.00036657444496390745
0.0,0.00022740291489586895
0.0,0.000846046691064084
0.18346613545816734,0.18397742828618646
0.5095617529880478,0.509968706709863
0.013346613545816734,0.01329008863945702
0.6840637450199204,0.6851457189382715
0.015737051792828687,0.01589292126052355
0.0,0.00018858165214657996
0.6302788844621514,0.6312078682392961
0.5816733067729084,0.5824253412246507
0.008964143426294821,0.010268424315761138
0.0,0.000564557967971141
0.0,0.00024113042827386688
0.0,0.00033464265988575326
0.2643426294820717,0.2646188378946549
0.6760956175298805,0.6768602807818498
0.07470119521912351,0.07500258540601418
0.0,5.9747356575656774e-05
0.0,0.0001365137950251616
0.0,0.0004888352126909967
0.0,0.0008496688982832512
0.0,0.0005536897763653847
0.0,0.0003460937240737372
0.12031872509960159,0.1207698946765432
0.0,0.0004984415060029779
0.00039840637450199205,0.0008975262337691525
0.06812749003984064,0.06820479523070672
0.0025896414342629482,0.0030969762751711927
0.056374501992031874,0.056861375062805836
0.401394422310757,0.4017326398275786
0.0,0.0004801530233688178
0.0,0.000573880327652404
0.5788844621513944,0.5799488283542582
0.18944223107569721,0.1904030918471511
0.0,0.0001661415064794225
0.10079681274900398,0.10165697580258876
0.0,0.0003616028812827299
0.0,0.0009281361756800499
0.5318725099601593,0.5326145123552839
0.037250996015936254,0.03755855330440411
0.0,8.479606952543906e-05
0.0,0.00032863160989965445
0.5434262948207171,0.5439553368408305
0.048007968127490044,0.0481444376101266
0.0,0.0012898132644592608
0.0,0.00046730705937236827
0.025298804780876497,0.025723758265248475
0.20378486055776893,0.20389378875041098
0.04063745019920319,0.04120378329108637
0.016334661354581673,0.016915292240676505
0.0,-0.0003321387091675121
0.0,-0.0010480700300527779
0.0,0.00037607153065249976
0.0,0.0004998739236898309
0.01195219123505976,0.012607086044298776
0.0,0.00043201353576197143
0.0,0.0003071423935536166
0.0,0.0009071879055597143
0.0,0.0005829597113063967
0.00796812749003984,0.008679826294822002
0.013944223107569721,0.014452727322682046
0.0,0.0003917345433090136
0.0037848605577689245,0.004346228289917875
0.0,0.0010615508593405654
0.6278884462151395,0.6285130471223945
0.013147410358565738,0.013959578562453057
0.03326693227091634,0.03353702894556815
0.0,0.00027823661630133056
0.6747011952191235,0.6760400095018768
0.09262948207171315,0.09293124267523883
0.50199203187251,0.5026389543403451
0.0061752988047808766,0.006882257194634589
0.7119521912350598,0.7130835284839596
0.0,0.00045475688275803394
0.0,0.0006047446843081561
0.02390438247011952,0.0245276202015689
0.19820717131474105,0.19892406282452474
0.0,0.00043242123315345715
0.0,0.0003488211639069705
0.0,0.00042984528981732106
0.0,0.0002144571045105681
0.0,-0.0020850182075686507
0.0,0.000275962554515119
0.0,0.00026819369019959183
0.009163346613545818,0.009150152508375642
0.0,0.00040354239167292305
0.020916334661354584,0.021464590514250426
0.0,0.0003395827979614796
0.0,0.00010878514306528198
0.046812749003984064,0.046572512799351484
0.0,0.00010852063856986449
0.0,0.0005903893951209604
0.2543824701195219,0.2547706012031174
0.0,0.00025578985704327595
0.6770916334661354,0.6777894725446889
0.0,0.0009447813631574264
0.0,0.0002916590302243782
0.0,0.00036870642061659353
0.250796812749004,0.25151945184518326
0.0,0.00044084946955424975
0.0,0.00022254929791126754
0.0,0.0003466169860879553
0.5846613545816733,0.58559359423207
0.0,0.00021164663492206914
0.0,0.00048288627584430754
0.0,0.0002488379947626629
0.0,0.00039769238862136236
0.0,-0.000468174107180086
0.0,0.00010131768488047532
0.05239043824701196,0.053277698959480146
0.0,0.0008032135134593554
0.03167330677290837,0.03254475167007781
0.0,-0.001345432903281235
0.0,0.0005323979116894639
0.09163346613545817,0.09178575383820087
0.0,0.0003313598932558892
0.5790836653386454,0.5796018587767622
0.2922310756972112,0.29272438595098776
0.05159362549800797,0.05160849881250262
0.5085657370517929,0.5092414018809523
0.0,0.00016782365267475896
0.0,0.0006189654172210624
